id,tweet_id,inbound_text,outbound_text,intent
512,100512,Help please! Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?,Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
513,100513,Question for @AppleSupport: My Apple Watch Series 8 13 battery health dropped to 79% and drains in 3 hours. Can I replace it?,"When Battery Health drops below 80%, service is recommended. Check your battery status in Settings > Battery > Battery Health and schedule an appointment at https://apple.com/retail/geniusbar",HARDWARE_ISSUES
514,100514,"Hey @AppleSupport, Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?",Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
515,100515,Anyone having this issue? My iPhone SE screen suddenly went black and the phone won't turn on or vibrate!,"Let's try a force restart: quickly press and release Volume Up, press and release Volume Down, then press and hold the Side button until the Apple logo appears.",HARDWARE_ISSUES
516,100516,Can someone assist me? My iPhone SE is overheating and warning 'iPhone SE needs to cool down before you can use it'.,"When this temperature alert appears, move your iPhone to a cooler environment out of direct sunlight and leave it powered down until it returns to normal temperature.",HARDWARE_ISSUES
517,100517,Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?,Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
518,100518,"@AppleSupport My lightning charging port won't hold the cable, it keeps falling out and won't charge.","Debris or lint often gathers in the charging port. Gently inspect the port with a flashlight and clean it with a non-conductive wooden toothpick, or visit an Apple Store.",HARDWARE_ISSUES
519,100519,Help please! Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?,Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
520,100520,"Help please! The ear speaker on my iPhone 14 is extremely quiet during phone calls, barely audible.","Check Settings > Sounds & Haptics to ensure volume is up, and ensure the receiver mesh isn't blocked by a screen protector or debris. Clean gently with a soft dry brush.",HARDWARE_ISSUES
521,100521,My iPad Pro is overheating and warning 'iPad Pro needs to cool down before you can use it'.,"When this temperature alert appears, move your iPhone to a cooler environment out of direct sunlight and leave it powered down until it returns to normal temperature.",HARDWARE_ISSUES
522,100522,Anyone having this issue? My iPhone 11 is overheating and warning 'iPhone 11 needs to cool down before you can use it'.,"When this temperature alert appears, move your iPhone to a cooler environment out of direct sunlight and leave it powered down until it returns to normal temperature.",HARDWARE_ISSUES
523,100523,Can someone assist me? My iPad Air 13 battery health dropped to 79% and drains in 3 hours. Can I replace it?,"When Battery Health drops below 80%, service is recommended. Check your battery status in Settings > Battery > Battery Health and schedule an appointment at https://apple.com/retail/geniusbar",HARDWARE_ISSUES
524,100524,"Hey @AppleSupport, My iPhone 13 Pro screen suddenly went black and the phone won't turn on or vibrate!","Let's try a force restart: quickly press and release Volume Up, press and release Volume Down, then press and hold the Side button until the Apple logo appears.",HARDWARE_ISSUES
525,100525,"@AppleSupport My lightning charging port won't hold the cable, it keeps falling out and won't charge.","Debris or lint often gathers in the charging port. Gently inspect the port with a flashlight and clean it with a non-conductive wooden toothpick, or visit an Apple Store.",HARDWARE_ISSUES
526,100526,Anyone having this issue? My iPhone 14 13 battery health dropped to 79% and drains in 3 hours. Can I replace it?,"When Battery Health drops below 80%, service is recommended. Check your battery status in Settings > Battery > Battery Health and schedule an appointment at https://apple.com/retail/geniusbar",HARDWARE_ISSUES
527,100527,"Help please! My lightning charging port won't hold the cable, it keeps falling out and won't charge.","Debris or lint often gathers in the charging port. Gently inspect the port with a flashlight and clean it with a non-conductive wooden toothpick, or visit an Apple Store.",HARDWARE_ISSUES
528,100528,"Can someone assist me? The ear speaker on my iPhone 13 is extremely quiet during phone calls, barely audible.","Check Settings > Sounds & Haptics to ensure volume is up, and ensure the receiver mesh isn't blocked by a screen protector or debris. Clean gently with a soft dry brush.",HARDWARE_ISSUES
529,100529,Can someone assist me? My iPad Pro 13 battery health dropped to 79% and drains in 3 hours. Can I replace it?,"When Battery Health drops below 80%, service is recommended. Check your battery status in Settings > Battery > Battery Health and schedule an appointment at https://apple.com/retail/geniusbar",HARDWARE_ISSUES
530,100530,@AppleSupport My iPad Pro is overheating and warning 'iPad Pro needs to cool down before you can use it'.,"When this temperature alert appears, move your iPhone to a cooler environment out of direct sunlight and leave it powered down until it returns to normal temperature.",HARDWARE_ISSUES
531,100531,Need help ASAP! Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?,Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
532,100532,"Hey @AppleSupport, The ear speaker on my iPhone 15 is extremely quiet during phone calls, barely audible.","Check Settings > Sounds & Haptics to ensure volume is up, and ensure the receiver mesh isn't blocked by a screen protector or debris. Clean gently with a soft dry brush.",HARDWARE_ISSUES
533,100533,My iPhone 12 screen suddenly went black and the phone won't turn on or vibrate!,"Let's try a force restart: quickly press and release Volume Up, press and release Volume Down, then press and hold the Side button until the Apple logo appears.",HARDWARE_ISSUES
534,100534,"Can someone assist me? My lightning charging port won't hold the cable, it keeps falling out and won't charge.","Debris or lint often gathers in the charging port. Gently inspect the port with a flashlight and clean it with a non-conductive wooden toothpick, or visit an Apple Store.",HARDWARE_ISSUES
535,100535,"Can someone assist me? The ear speaker on my iPhone 14 is extremely quiet during phone calls, barely audible.","Check Settings > Sounds & Haptics to ensure volume is up, and ensure the receiver mesh isn't blocked by a screen protector or debris. Clean gently with a soft dry brush.",HARDWARE_ISSUES
536,100536,Can someone assist me? My iPhone 11 screen suddenly went black and the phone won't turn on or vibrate!,"Let's try a force restart: quickly press and release Volume Up, press and release Volume Down, then press and hold the Side button until the Apple logo appears.",HARDWARE_ISSUES
537,100537,"Question for @AppleSupport: My lightning charging port won't hold the cable, it keeps falling out and won't charge.","Debris or lint often gathers in the charging port. Gently inspect the port with a flashlight and clean it with a non-conductive wooden toothpick, or visit an Apple Store.",HARDWARE_ISSUES
538,100538,Dropped my iPad and the glass is cracked across the display. Is it covered under AppleCare?,Accidental damage is covered under AppleCare+ with an incident fee. You can start a repair request and review fee options at https://support.apple.com/repair,HARDWARE_ISSUES
539,100539,Need help ASAP! My iPhone 12 is overheating and warning 'iPhone 12 needs to cool down before you can use it'.,"When this temperature alert appears, move your iPhone to a cooler environment out of direct sunlight and leave it powered down until it returns to normal temperature.",HARDWARE_ISSUES
540,100540,"Help please! The ear speaker on my iPhone 13 Pro is extremely quiet during phone calls, barely audible.","Check Settings > Sounds & Haptics to ensure volume is up, and ensure the receiver mesh isn't blocked by a screen protector or debris. Clean gently with a soft dry brush.",HARDWARE_ISSUES
